stichtag;stad_name;stad_id_k;stat_name;stat_id;stat_id_k;geschlecht;altersgruppen4;einwohnerzahl
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;147
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1050
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;106
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;19
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;148
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;971
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;207
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;88
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;295
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2021
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;313
31122000;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;107
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;150
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1074
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;104
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;23
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;151
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;987
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;190
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;92
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;301
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2061
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;294
31122001;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;115
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;135
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1056
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;101
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;25
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;143
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;976
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;182
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;97
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;278
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2032
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;283
31122002;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;122
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;131
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1141
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;103
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;25
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;133
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1053
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;177
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;93
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;264
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2194
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;280
31122003;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;118
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;119
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1148
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;111
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;25
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;136
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1078
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;174
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;96
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;255
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2226
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;285
31122004;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;121
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;113
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1111
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;116
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;22
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;138
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1112
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;165
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;95
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;251
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2223
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;281
31122005;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;117
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;107
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1098
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;127
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;29
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;130
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1115
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;165
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;99
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;237
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2213
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;292
31122006;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;128
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;107
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1071
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;125
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;32
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;126
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1120
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;162
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;101
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;233
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2191
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;287
31122007;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;133
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;112
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1061
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;132
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;31
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;112
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1083
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;155
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;98
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;224
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2144
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;287
31122008;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;129
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;110
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1052
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;131
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;32
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;109
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1093
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;158
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;96
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;219
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2145
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;289
31122009;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;128
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;110
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1055
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;129
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;30
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;115
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1141
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;149
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;95
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;225
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2196
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;278
31122010;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;125
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;100
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1080
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;142
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;30
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;115
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1118
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;148
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;88
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;215
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2198
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;290
31122011;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;118
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;103
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1054
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;141
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;34
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;118
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1128
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;155
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;85
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;221
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2182
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;296
31122012;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;119
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;90
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1065
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;144
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;36
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;109
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1141
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;168
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;81
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;199
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2206
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;312
31122013;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;117
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;99
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1076
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;143
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;31
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;117
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1169
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;166
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;83
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;216
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2245
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;309
31122014;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;114
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;101
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1079
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;144
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;30
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;117
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1163
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;157
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;84
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;218
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2242
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;301
31122015;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;114
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;104
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1085
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;151
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;31
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;120
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1168
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;150
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;87
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;224
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2253
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;301
31122016;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;118
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;98
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1102
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;138
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;37
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;111
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1173
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;145
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;80
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;209
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2275
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;283
31122017;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;117
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;102
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1126
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;144
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;38
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;117
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1141
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;149
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;74
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;219
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2267
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;293
31122018;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;112
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;1;1;108
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;1;2;1094
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;1;3;133
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;1;4;45
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;2;1;116
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;2;2;1142
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;2;3;155
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;2;4;67
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;3;1;224
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;3;2;2236
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;3;3;288
31122019;Mitte;0;Alt- und Neustadt;05711000001;01;3;4;112
31122000;Mitte;0;Kesselbrink;05711000002;02;1;1;190
31122000;Mitte;0;Kesselbrink;05711000002;02;1;2;1096
31122000;Mitte;0;Kesselbrink;05711000002;02;1;3;96
31122000;Mitte;0;Kesselbrink;05711000002;02;1;4;19
31122000;Mitte;0;Kesselbrink;05711000002;02;2;1;187
31122000;Mitte;0;Kesselbrink;05711000002;02;2;2;824
31122000;Mitte;0;Kesselbrink;05711000002;02;2;3;151
31122000;Mitte;0;Kesselbrink;05711000002;02;2;4;68
31122000;Mitte;0;Kesselbrink;05711000002;02;3;1;377
31122000;Mitte;0;Kesselbrink;05711000002;02;3;2;1920
31122000;Mitte;0;Kesselbrink;05711000002;02;3;3;247
31122000;Mitte;0;Kesselbrink;05711000002;02;3;4;87
31122001;Mitte;0;Kesselbrink;05711000002;02;1;1;188
31122001;Mitte;0;Kesselbrink;05711000002;02;1;2;1143
31122001;Mitte;0;Kesselbrink;05711000002;02;1;3;90
31122001;Mitte;0;Kesselbrink;05711000002;02;1;4;18
31122001;Mitte;0;Kesselbrink;05711000002;02;2;1;200
31122001;Mitte;0;Kesselbrink;05711000002;02;2;2;878
31122001;Mitte;0;Kesselbrink;05711000002;02;2;3;141
31122001;Mitte;0;Kesselbrink;05711000002;02;2;4;64
31122001;Mitte;0;Kesselbrink;05711000002;02;3;1;388
31122001;Mitte;0;Kesselbrink;05711000002;02;3;2;2021
31122001;Mitte;0;Kesselbrink;05711000002;02;3;3;231
31122001;Mitte;0;Kesselbrink;05711000002;02;3;4;82
31122002;Mitte;0;Kesselbrink;05711000002;02;1;1;171
31122002;Mitte;0;Kesselbrink;05711000002;02;1;2;1169
31122002;Mitte;0;Kesselbrink;05711000002;02;1;3;96
31122002;Mitte;0;Kesselbrink;05711000002;02;1;4;20
31122002;Mitte;0;Kesselbrink;05711000002;02;2;1;179
31122002;Mitte;0;Kesselbrink;05711000002;02;2;2;897
31122002;Mitte;0;Kesselbrink;05711000002;02;2;3;138
31122002;Mitte;0;Kesselbrink;05711000002;02;2;4;67
31122002;Mitte;0;Kesselbrink;05711000002;02;3;1;350
31122002;Mitte;0;Kesselbrink;05711000002;02;3;2;2066
31122002;Mitte;0;Kesselbrink;05711000002;02;3;3;234
31122002;Mitte;0;Kesselbrink;05711000002;02;3;4;87
31122003;Mitte;0;Kesselbrink;05711000002;02;1;1;166
31122003;Mitte;0;Kesselbrink;05711000002;02;1;2;1210
31122003;Mitte;0;Kesselbrink;05711000002;02;1;3;100
31122003;Mitte;0;Kesselbrink;05711000002;02;1;4;20
31122003;Mitte;0;Kesselbrink;05711000002;02;2;1;170
31122003;Mitte;0;Kesselbrink;05711000002;02;2;2;939
31122003;Mitte;0;Kesselbrink;05711000002;02;2;3;126
31122003;Mitte;0;Kesselbrink;05711000002;02;2;4;75
31122003;Mitte;0;Kesselbrink;05711000002;02;3;1;336
31122003;Mitte;0;Kesselbrink;05711000002;02;3;2;2149
31122003;Mitte;0;Kesselbrink;05711000002;02;3;3;226
31122003;Mitte;0;Kesselbrink;05711000002;02;3;4;95
31122004;Mitte;0;Kesselbrink;05711000002;02;1;1;161
31122004;Mitte;0;Kesselbrink;05711000002;02;1;2;1212
31122004;Mitte;0;Kesselbrink;05711000002;02;1;3;101
31122004;Mitte;0;Kesselbrink;05711000002;02;1;4;16
31122004;Mitte;0;Kesselbrink;05711000002;02;2;1;170
31122004;Mitte;0;Kesselbrink;05711000002;02;2;2;971
31122004;Mitte;0;Kesselbrink;05711000002;02;2;3;113
31122004;Mitte;0;Kesselbrink;05711000002;02;2;4;72
31122004;Mitte;0;Kesselbrink;05711000002;02;3;1;331
31122004;Mitte;0;Kesselbrink;05711000002;02;3;2;2183
31122004;Mitte;0;Kesselbrink;05711000002;02;3;3;214
31122004;Mitte;0;Kesselbrink;05711000002;02;3;4;88
31122005;Mitte;0;Kesselbrink;05711000002;02;1;1;170
31122005;Mitte;0;Kesselbrink;05711000002;02;1;2;1186
31122005;Mitte;0;Kesselbrink;05711000002;02;1;3;94
31122005;Mitte;0;Kesselbrink;05711000002;02;1;4;19
31122005;Mitte;0;Kesselbrink;05711000002;02;2;1;181
31122005;Mitte;0;Kesselbrink;05711000002;02;2;2;992
31122005;Mitte;0;Kesselbrink;05711000002;02;2;3;108
31122005;Mitte;0;Kesselbrink;05711000002;02;2;4;67
31122005;Mitte;0;Kesselbrink;05711000002;02;3;1;351
31122005;Mitte;0;Kesselbrink;05711000002;02;3;2;2178
31122005;Mitte;0;Kesselbrink;05711000002;02;3;3;202
31122005;Mitte;0;Kesselbrink;05711000002;02;3;4;86
31122006;Mitte;0;Kesselbrink;05711000002;02;1;1;149
31122006;Mitte;0;Kesselbrink;05711000002;02;1;2;1137
31122006;Mitte;0;Kesselbrink;05711000002;02;1;3;97
31122006;Mitte;0;Kesselbrink;05711000002;02;1;4;22
31122006;Mitte;0;Kesselbrink;05711000002;02;2;1;162
31122006;Mitte;0;Kesselbrink;05711000002;02;2;2;971
31122006;Mitte;0;Kesselbrink;05711000002;02;2;3;102
31122006;Mitte;0;Kesselbrink;05711000002;02;2;4;63
31122006;Mitte;0;Kesselbrink;05711000002;02;3;1;311
31122006;Mitte;0;Kesselbrink;05711000002;02;3;2;2108
31122006;Mitte;0;Kesselbrink;05711000002;02;3;3;199
31122006;Mitte;0;Kesselbrink;05711000002;02;3;4;85
31122007;Mitte;0;Kesselbrink;05711000002;02;1;1;150
31122007;Mitte;0;Kesselbrink;05711000002;02;1;2;1138
31122007;Mitte;0;Kesselbrink;05711000002;02;1;3;96
31122007;Mitte;0;Kesselbrink;05711000002;02;1;4;25
31122007;Mitte;0;Kesselbrink;05711000002;02;2;1;171
31122007;Mitte;0;Kesselbrink;05711000002;02;2;2;925
31122007;Mitte;0;Kesselbrink;05711000002;02;2;3;102
31122007;Mitte;0;Kesselbrink;05711000002;02;2;4;57
31122007;Mitte;0;Kesselbrink;05711000002;02;3;1;321
31122007;Mitte;0;Kesselbrink;05711000002;02;3;2;2063
31122007;Mitte;0;Kesselbrink;05711000002;02;3;3;198
31122007;Mitte;0;Kesselbrink;05711000002;02;3;4;82
31122008;Mitte;0;Kesselbrink;05711000002;02;1;1;136
31122008;Mitte;0;Kesselbrink;05711000002;02;1;2;1129
31122008;Mitte;0;Kesselbrink;05711000002;02;1;3;83
31122008;Mitte;0;Kesselbrink;05711000002;02;1;4;25
31122008;Mitte;0;Kesselbrink;05711000002;02;2;1;161
31122008;Mitte;0;Kesselbrink;05711000002;02;2;2;908
31122008;Mitte;0;Kesselbrink;05711000002;02;2;3;96
31122008;Mitte;0;Kesselbrink;05711000002;02;2;4;52
31122008;Mitte;0;Kesselbrink;05711000002;02;3;1;297
31122008;Mitte;0;Kesselbrink;05711000002;02;3;2;2037
31122008;Mitte;0;Kesselbrink;05711000002;02;3;3;179
31122008;Mitte;0;Kesselbrink;05711000002;02;3;4;77
31122009;Mitte;0;Kesselbrink;05711000002;02;1;1;139
31122009;Mitte;0;Kesselbrink;05711000002;02;1;2;1128
31122009;Mitte;0;Kesselbrink;05711000002;02;1;3;86
31122009;Mitte;0;Kesselbrink;05711000002;02;1;4;25
31122009;Mitte;0;Kesselbrink;05711000002;02;2;1;163
31122009;Mitte;0;Kesselbrink;05711000002;02;2;2;914
31122009;Mitte;0;Kesselbrink;05711000002;02;2;3;102
31122009;Mitte;0;Kesselbrink;05711000002;02;2;4;52
31122009;Mitte;0;Kesselbrink;05711000002;02;3;1;302
31122009;Mitte;0;Kesselbrink;05711000002;02;3;2;2042
31122009;Mitte;0;Kesselbrink;05711000002;02;3;3;188
31122009;Mitte;0;Kesselbrink;05711000002;02;3;4;77
31122010;Mitte;0;Kesselbrink;05711000002;02;1;1;144
31122010;Mitte;0;Kesselbrink;05711000002;02;1;2;1098
31122010;Mitte;0;Kesselbrink;05711000002;02;1;3;88
31122010;Mitte;0;Kesselbrink;05711000002;02;1;4;22
31122010;Mitte;0;Kesselbrink;05711000002;02;2;1;143
31122010;Mitte;0;Kesselbrink;05711000002;02;2;2;950
31122010;Mitte;0;Kesselbrink;05711000002;02;2;3;97
31122010;Mitte;0;Kesselbrink;05711000002;02;2;4;44
31122010;Mitte;0;Kesselbrink;05711000002;02;3;1;287
31122010;Mitte;0;Kesselbrink;05711000002;02;3;2;2048
31122010;Mitte;0;Kesselbrink;05711000002;02;3;3;185
31122010;Mitte;0;Kesselbrink;05711000002;02;3;4;66
31122011;Mitte;0;Kesselbrink;05711000002;02;1;1;155
31122011;Mitte;0;Kesselbrink;05711000002;02;1;2;1068
31122011;Mitte;0;Kesselbrink;05711000002;02;1;3;88
31122011;Mitte;0;Kesselbrink;05711000002;02;1;4;21
31122011;Mitte;0;Kesselbrink;05711000002;02;2;1;133
31122011;Mitte;0;Kesselbrink;05711000002;02;2;2;964
31122011;Mitte;0;Kesselbrink;05711000002;02;2;3;90
31122011;Mitte;0;Kesselbrink;05711000002;02;2;4;49
31122011;Mitte;0;Kesselbrink;05711000002;02;3;1;288
31122011;Mitte;0;Kesselbrink;05711000002;02;3;2;2032
31122011;Mitte;0;Kesselbrink;05711000002;02;3;3;178
31122011;Mitte;0;Kesselbrink;05711000002;02;3;4;70
31122012;Mitte;0;Kesselbrink;05711000002;02;1;1;152
31122012;Mitte;0;Kesselbrink;05711000002;02;1;2;1103
31122012;Mitte;0;Kesselbrink;05711000002;02;1;3;94
31122012;Mitte;0;Kesselbrink;05711000002;02;1;4;18
31122012;Mitte;0;Kesselbrink;05711000002;02;2;1;123
31122012;Mitte;0;Kesselbrink;05711000002;02;2;2;988
31122012;Mitte;0;Kesselbrink;05711000002;02;2;3;94
31122012;Mitte;0;Kesselbrink;05711000002;02;2;4;49
31122012;Mitte;0;Kesselbrink;05711000002;02;3;1;275
31122012;Mitte;0;Kesselbrink;05711000002;02;3;2;2091
31122012;Mitte;0;Kesselbrink;05711000002;02;3;3;188
31122012;Mitte;0;Kesselbrink;05711000002;02;3;4;67
31122013;Mitte;0;Kesselbrink;05711000002;02;1;1;149
31122013;Mitte;0;Kesselbrink;05711000002;02;1;2;1176
31122013;Mitte;0;Kesselbrink;05711000002;02;1;3;90
31122013;Mitte;0;Kesselbrink;05711000002;02;1;4;14
31122013;Mitte;0;Kesselbrink;05711000002;02;2;1;124
31122013;Mitte;0;Kesselbrink;05711000002;02;2;2;1016
31122013;Mitte;0;Kesselbrink;05711000002;02;2;3;89
31122013;Mitte;0;Kesselbrink;05711000002;02;2;4;41
31122013;Mitte;0;Kesselbrink;05711000002;02;3;1;273
31122013;Mitte;0;Kesselbrink;05711000002;02;3;2;2192
31122013;Mitte;0;Kesselbrink;05711000002;02;3;3;179
31122013;Mitte;0;Kesselbrink;05711000002;02;3;4;55
31122014;Mitte;0;Kesselbrink;05711000002;02;1;1;141
31122014;Mitte;0;Kesselbrink;05711000002;02;1;2;1244
